AgentId,MetricDate,Total sessions,Number of resolved sessions,Number of escalated sessions,Number of abandoned sessions,Number of engaged sessions,Number of unengaged sessions,Number of CSAT responses,Number of responses with CSAT rating of 1,Number of responses with CSAT rating of 2,Number of responses with CSAT rating of 3,Number of responses with CSAT rating of 4,Number of responses with CSAT rating of 5,Average duration of all sessions,Average duration of unengaged sessions,Average duration of engaged sessions,Average duration of resolved sessions,Average duration of escalated sessions,Average duration of abandoned sessions,Number of engaged sessions with knowledge sources used,Number of unengaged sessions with knowledge sources used,Number of resolved sessions with knowledge sources used,Number of escalated sessions with knowledge sources used,Number of abandoned sessions with knowledge sources used
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-03-15,7,0,0,7,7,0,0,0,0,0,0,0,287.57142857143,,287.57142857143,,,287.57142857143,7,0,0,0,7
ab0e793c-922c-a546-1e96-a7e20fbfa785,2026-03-15,11,0,0,7,7,4,0,0,0,0,0,0,281.27272727273,18.25,432.28571428571,,,432.28571428571,0,0,0,0,0
f1f1cf16-d325-a148-a234-5d56c18758ae,2026-03-15,2,0,0,2,2,0,0,0,0,0,0,0,441.0,,441.0,,,441.0,2,0,0,0,2
4458838b-ab24-351e-3f09-56524168fdd1,2026-03-15,54,1,0,1,2,52,0,0,0,0,0,0,550.92592592593,552.38461538462,520.5,2.0,,1039.0,0,0,0,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-03-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
53c7f1c6-a8e7-5cfb-6d23-34f30849e2b2,2026-03-15,2,1,0,0,1,1,0,0,0,0,0,0,9.0,0.0,19.0,19.0,,,0,0,0,0,0
7575e67d-37b7-3365-a733-5e041f4480ff,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,42.0,,42.0,,,42.0,1,0,0,0,1
65f50475-4310-c061-588a-0013c4281df5,2026-03-15,10,0,0,9,9,1,0,0,0,0,0,0,149.9,3.0,166.44444444444,,,166.44444444444,6,0,0,0,6
9e57ca6f-5ef0-6621-9349-45f2e77ae1ef,2026-03-15,2,0,0,0,0,2,0,0,0,0,0,0,5.0,5.0,,,,,0,0,0,0,0
a8f60b92-9fd3-af9a-cb79-b096dfc8485b,2026-03-15,4,0,0,1,1,3,0,0,0,0,0,0,18.0,1.0,71.0,,,71.0,1,0,0,0,1
5258db13-d15e-2df2-212d-24193af3e914,2026-03-15,2,0,0,0,0,2,0,0,0,0,0,0,4.0,4.0,,,,,0,0,0,0,0
b33615f9-2a98-ad59-6cc9-15cf8b6f0658,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,132.0,,132.0,,,132.0,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-03-15,17,1,0,7,8,9,0,0,0,0,0,0,688.70588235294,269.44444444444,1161.5,115.0,,1311.14285714286,8,7,1,0,7
1668842b-c681-5d4f-96da-204528f82c27,2026-03-15,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
48e2700a-e001-847c-88f2-a2f32ed56e64,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,28.0,,28.0,,,28.0,0,0,0,0,0
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-03-15,9,2,0,4,6,3,0,0,0,0,0,0,605.44444444444,73.0,872.0,720.0,,948.0,0,0,0,0,0
adf47dbf-5916-88be-11a7-7eb66c134364,2026-03-15,4,0,0,3,3,1,0,0,0,0,0,0,195.75,1.0,261.0,,,261.0,0,0,0,0,0
b7bdbd90-2944-3789-b262-645c86df4d6a,2026-03-15,5,0,1,4,5,0,0,0,0,0,0,0,1209.2,,1209.2,,1863.0,1045.0,3,0,0,1,2
aafe92e4-b32d-77f4-09ef-1d131aa5787e,2026-03-15,2,0,0,2,2,0,0,0,0,0,0,0,230.0,,230.0,,,230.0,2,0,0,0,2
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-03-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-03-15,2,0,0,2,2,0,0,0,0,0,0,0,370.0,,370.0,,,370.0,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-03-15,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
7ae41312-0222-e237-b333-d58b2fa829fb,2026-03-15,3,0,0,0,0,3,0,0,0,0,0,0,1.33333333333,1.33333333333,,,,,0,0,0,0,0
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-03-15,12,0,0,11,11,1,0,0,0,0,0,0,1007.08333333333,4.0,1098.72727272727,,,1098.72727272727,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-03-15,8,0,0,8,8,0,0,0,0,0,0,0,225.625,,225.625,,,225.625,5,0,0,0,5
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-03-15,8,0,0,2,2,6,0,0,0,0,0,0,931.75,1234.0,26.0,,,26.0,2,6,0,0,2
2aab30a8-56b8-f8d8-70c3-e833d143bc37,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,46.0,,46.0,,,46.0,0,0,0,0,0
046d84d7-e990-f703-1ceb-9a11f30c3748,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,197.0,,197.0,,,197.0,0,0,0,0,0
779187a7-f95a-462b-88e2-3c2affe30386,2026-03-15,5,0,0,5,5,0,0,0,0,0,0,0,153.4,,153.4,,,153.4,5,0,0,0,5
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-03-15,1,0,0,0,0,1,0,0,0,0,0,0,1816.0,1816.0,,,,,0,1,0,0,0
73b3dce4-1d94-e0ae-7989-492e38faf306,2026-03-15,7,0,0,2,2,5,0,0,0,0,0,0,9.0,0.0,37.0,,,37.0,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-03-15,9,0,5,4,9,0,0,0,0,0,0,0,597.22222222222,,597.22222222222,,1024.0,64.5,9,0,0,5,4
11c98121-b090-86f2-e35e-095856ee3c17,2026-03-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-03-15,3,0,0,1,1,2,0,0,0,0,0,0,56.0,3.0,164.0,,,164.0,1,0,0,0,1
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-03-15,19,0,0,19,19,0,0,0,0,0,0,0,121.36842105263,,121.36842105263,,,121.36842105263,19,0,0,0,19
d183e97a-3463-5739-c4c8-192b31179f95,2026-03-15,1,1,0,0,1,0,0,0,0,0,0,0,47.0,,47.0,47.0,,,0,0,0,0,0
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-03-15,1,0,0,1,1,0,0,0,0,0,0,0,20.0,,20.0,,,20.0,1,0,0,0,1
308b83d4-b963-0f10-c220-dacf9cd5f2ad,2026-03-22,3,0,0,2,2,1,0,0,0,0,0,0,1089.0,0.0,1634.0,,,1634.0,2,0,0,0,2
b7bdbd90-2944-3789-b262-645c86df4d6a,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,348.0,,348.0,,,348.0,0,0,0,0,0
aafe92e4-b32d-77f4-09ef-1d131aa5787e,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,36.0,,36.0,,,36.0,1,0,0,0,1
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-03-22,26,0,2,18,20,6,0,0,0,0,0,0,86.88461538462,24.16666666667,106.15,,79.0,109.16666666667,10,0,0,0,10
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-03-22,33,3,1,28,32,1,3,0,0,0,0,3,1639.36363636364,19.0,1690.125,53.33333333333,213.0,1919.17857142857,0,0,0,0,0
7ae41312-0222-e237-b333-d58b2fa829fb,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,19.0,19.0,,,,,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-03-22,6,0,0,3,3,3,0,0,0,0,0,0,138.66666666667,28.66666666667,249.0,,,249.0,2,0,0,0,2
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-03-22,7,0,2,5,7,0,0,0,0,0,0,0,242.42857142857,,242.42857142857,,23.0,331.8,3,0,0,0,3
76fc049e-7a39-916e-221e-7810dbb0f77a,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,21.0,,21.0,,,21.0,0,0,0,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-03-22,2,0,0,2,2,0,0,0,0,0,0,0,10.5,,10.5,,,10.5,2,0,0,0,2
a4a124ed-07e3-3058-d4da-6a84135ba4c8,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-03-22,3,0,0,3,3,0,0,0,0,0,0,0,25.0,,25.0,,,25.0,3,0,0,0,3
b33615f9-2a98-ad59-6cc9-15cf8b6f0658,2026-03-22,59,0,0,3,3,56,0,0,0,0,0,0,10.86440677966,8.14285714286,151.33333333333,,,151.33333333333,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,45.0,,45.0,,,45.0,1,0,0,0,1
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-03-22,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,1963.0,,1963.0,,,1963.0,1,0,0,0,1
adf47dbf-5916-88be-11a7-7eb66c134364,2026-03-22,2,0,0,2,2,0,0,0,0,0,0,0,497.0,,497.0,,,497.0,0,0,0,0,0
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-03-22,4,1,0,3,4,0,0,0,0,0,0,0,23.5,,23.5,36.0,,19.33333333333,0,0,0,0,0
deffc94e-2085-a2d0-1ac6-37bf55b759c9,2026-03-22,2,0,1,1,2,0,0,0,0,0,0,0,1573.0,,1573.0,,3129.0,17.0,1,0,0,1,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-03-22,26,0,0,3,3,23,0,0,0,0,0,0,108.0,0.0,954.0,,,954.0,1,0,0,0,1
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-03-22,22,2,1,14,17,5,0,0,0,0,0,0,218.68181818182,236.4,214.64705882353,2.0,35.0,258.42857142857,8,0,0,0,8
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-03-22,22,0,0,22,22,0,0,0,0,0,0,0,92.0,,92.0,,,92.0,21,0,0,0,21
cc7b8ab1-1d07-4be2-ae9f-dbdbe55bc815,2026-03-22,2,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,,,,,0,0,0,0,0
bc0e3c9e-fd8c-3e1d-c511-f7618fcedb5e,2026-03-22,18,0,0,2,2,16,0,0,0,0,0,0,90.0,0.0,856.0,,,856.0,0,0,0,0,0
046d84d7-e990-f703-1ceb-9a11f30c3748,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,29.0,29.0,,,,,0,0,0,0,0
cf990179-095f-576b-1d8d-e7811941904c,2026-03-22,9,0,0,9,9,0,0,0,0,0,0,0,361.44444444444,,361.44444444444,,,361.44444444444,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,13.0,13.0,,,,,0,0,0,0,0
11c98121-b090-86f2-e35e-095856ee3c17,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
1f5f3fb5-079a-62d2-43eb-45ebe2c2ddca,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,861.0,,861.0,,,861.0,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-03-22,11,0,0,8,8,3,0,0,0,0,0,0,200.09090909091,12.0,270.625,,,270.625,8,0,0,0,8
e2e9b9bf-687b-f74c-7d45-25f37498f19b,2026-03-22,7,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
8a5a76d3-32a9-efa4-a73a-b08d003b6c5f,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,803.0,,803.0,,,803.0,0,0,0,0,0
432b3a6d-168a-a766-89d8-ef47a9c99084,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-03-22,6,0,0,6,6,0,0,0,0,0,0,0,282.0,,282.0,,,282.0,3,0,0,0,3
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-03-22,10,0,0,9,9,1,0,0,0,0,0,0,512.8,6.0,569.11111111111,,,569.11111111111,4,0,0,0,4
defb5cbe-823d-63d1-3cfd-be08db1961c8,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,700.0,,700.0,,,700.0,1,0,0,0,1
dd4f770c-d6ba-d4eb-0822-e7c6df575129,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
f1f1cf16-d325-a148-a234-5d56c18758ae,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,2995.0,,2995.0,,,2995.0,1,0,0,0,1
24e9c651-bcda-9de2-12b7-3c8c14f58c28,2026-03-22,4,0,0,3,3,1,0,0,0,0,0,0,655.75,1030.0,531.0,,,531.0,1,0,0,0,1
3baf12a4-9501-a528-b314-c920811a3df0,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
74ea7f1c-90a4-6c8f-b363-e531912d7422,2026-03-22,15,0,1,12,13,2,0,0,0,0,0,0,337.4,1.0,389.30769230769,,163.0,408.5,0,0,0,0,0
5cd1588b-b6ac-c38f-cc0b-b963910d377b,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,109.0,,109.0,,,109.0,1,0,0,0,1
7b68615a-bd7e-8314-b571-8b3a3970c6e7,2026-03-22,109,0,0,33,33,76,0,0,0,0,0,0,67.93577981651,0.0,231.84848484849,,,231.84848484849,19,0,0,0,19
d19e3da9-341b-85b0-2815-36709f1edcbd,2026-03-22,2,0,0,2,2,0,0,0,0,0,0,0,1814.5,,1814.5,,,1814.5,2,0,0,0,2
65f50475-4310-c061-588a-0013c4281df5,2026-03-22,12,0,1,10,11,1,0,0,0,0,0,0,355.25,22.0,385.72727272727,,2472.0,177.1,10,0,0,1,9
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,69.0,,69.0,,,69.0,0,0,0,0,0
5258db13-d15e-2df2-212d-24193af3e914,2026-03-22,4,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
6e658adc-fd2c-5e2d-4c87-36c2c1cb51c4,2026-03-22,6,0,0,4,4,2,0,0,0,0,0,0,266.5,8.0,395.75,,,395.75,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-03-22,47,1,0,1,2,45,0,0,0,0,0,0,470.72340425532,489.62222222222,50.0,35.0,,65.0,0,0,0,0,0
cd3fb6c1-e656-d32a-360a-43bb466c6ce3,2026-03-22,4,0,1,2,3,1,0,0,0,0,0,0,88.5,6.0,116.0,,192.0,78.5,1,0,0,0,1
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-03-22,1,0,0,1,1,0,0,0,0,0,0,0,665.0,,665.0,,,665.0,0,0,0,0,0
034a44d2-7805-0e84-b7d4-4dcb7f0f244d,2026-03-22,3,0,0,3,3,0,0,0,0,0,0,0,7.0,,7.0,,,7.0,0,0,0,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-03-22,2,0,0,2,2,0,0,0,0,0,0,0,166.0,,166.0,,,166.0,0,0,0,0,0
d9e8a5d4-0e7b-7706-93cd-ac5eebadca8c,2026-03-22,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
74ea7f1c-90a4-6c8f-b363-e531912d7422,2026-03-29,2,0,0,2,2,0,0,0,0,0,0,0,229.0,,229.0,,,229.0,0,0,0,0,0
4b72fa70-506f-feb1-ddd6-fbbe3f261865,2026-03-29,4,1,0,3,4,0,0,0,0,0,0,0,569.5,,569.5,20.0,,752.66666666667,0,0,0,0,0
9cd1c429-fd64-bef9-7d43-ef9b389c23bb,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,12.0,12.0,,,,,0,0,0,0,0
5cd1588b-b6ac-c38f-cc0b-b963910d377b,2026-03-29,2,0,0,2,2,0,0,0,0,0,0,0,41.0,,41.0,,,41.0,2,0,0,0,2
75d4fa33-7033-c6f5-b27f-5e9c678920f2,2026-03-29,2,0,0,0,0,2,0,0,0,0,0,0,126.5,126.5,,,,,0,0,0,0,0
e5796b40-e532-6741-6b4f-04779fe883dd,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,124.0,,124.0,,,124.0,1,0,0,0,1
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-03-29,9,0,0,9,9,0,0,0,0,0,0,0,145.22222222222,,145.22222222222,,,145.22222222222,6,0,0,0,6
1ab3ddec-7259-fae5-056b-65fb99d65601,2026-03-29,2,0,0,2,2,0,0,0,0,0,0,0,16.0,,16.0,,,16.0,2,0,0,0,2
88df5d78-2875-0e48-4f24-7e5887fa7ccb,2026-03-29,2,0,0,2,2,0,0,0,0,0,0,0,668.5,,668.5,,,668.5,1,0,0,0,1
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-03-29,15,9,0,6,15,0,0,0,0,0,0,0,973.6,,973.6,1179.44444444444,,665.83333333333,11,0,7,0,4
92f0610d-cb6f-e80d-d484-e68f04aff476,2026-03-29,1,1,0,0,1,0,0,0,0,0,0,0,2.0,,2.0,2.0,,,0,0,0,0,0
432b3a6d-168a-a766-89d8-ef47a9c99084,2026-03-29,7,0,0,3,3,4,0,0,0,0,0,0,220.0,24.75,480.66666666667,,,480.66666666667,2,0,0,0,2
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-03-29,3,0,0,3,3,0,0,0,0,0,0,0,377.0,,377.0,,,377.0,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-03-29,5,0,0,2,2,3,0,0,0,0,0,0,401.8,154.33333333333,773.5,,,773.5,0,0,0,0,0
6e658adc-fd2c-5e2d-4c87-36c2c1cb51c4,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-03-29,33,1,0,0,1,32,0,0,0,0,0,0,403.39393939394,415.9375,2.0,2.0,,,0,0,0,0,0
8c50c8df-ee9c-c2c5-dcf5-44284d7cdef7,2026-03-29,5,0,0,3,3,2,0,0,0,0,0,0,197.4,393.5,67.0,,,67.0,2,0,0,0,2
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
6a188ce7-e80b-0f71-b134-b83fa0ce9f15,2026-03-29,2,0,0,1,1,1,0,0,0,0,0,0,21.0,0.0,42.0,,,42.0,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-03-29,10,0,0,9,9,1,0,0,0,0,0,0,10.3,0.0,11.44444444444,,,11.44444444444,5,0,0,0,5
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,93.0,,93.0,,,93.0,1,0,0,0,1
66a8e0a3-0107-05c0-255b-694508dc133f,2026-03-29,3,1,0,1,2,1,0,0,0,0,0,0,48.33333333333,2.0,72.0,105.0,,39.0,1,0,0,0,1
9344ef2c-794f-9d19-fbdb-006868a10afc,2026-03-29,5,0,0,3,3,2,0,0,0,0,0,0,802.4,786.5,813.0,,,813.0,0,0,0,0,0
3700af0b-5279-d5ef-2aca-92c5c507e85c,2026-03-29,3,0,0,1,1,2,0,0,0,0,0,0,378.0,329.0,479.0,,,479.0,0,0,0,0,0
adf47dbf-5916-88be-11a7-7eb66c134364,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,,,,,0,0,0,0,0
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-03-29,1,1,0,0,1,0,0,0,0,0,0,0,17.0,,17.0,17.0,,,0,0,0,0,0
62e5a031-75b4-95e5-777f-b83ba05d395d,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-03-29,3,0,0,3,3,0,0,0,0,0,0,0,430.66666666667,,430.66666666667,,,430.66666666667,3,0,0,0,3
e27f4b6e-0562-e870-949f-19205bbb1063,2026-03-29,8,0,0,5,5,3,0,0,0,0,0,0,871.25,644.33333333333,1008.4,,,1008.4,1,1,0,0,1
c2549aa3-c5ed-3cd6-1c07-aecddf125dc0,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,67.0,,67.0,,,67.0,1,0,0,0,1
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-03-29,8,0,0,6,6,2,0,0,0,0,0,0,1004.0,240.0,1259.0,,,1259.0,5,1,0,0,5
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,12.0,,12.0,,,12.0,1,0,0,0,1
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-03-29,2,0,0,0,0,2,0,0,0,0,0,0,17.0,17.0,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-03-29,4,0,0,2,2,2,0,0,0,0,0,0,135.0,2.0,269.0,,,269.0,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-03-29,11,0,0,9,9,2,0,0,0,0,0,0,48.0,2.0,58.44444444444,,,58.44444444444,7,0,0,0,7
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-03-29,9,0,0,9,9,0,0,0,0,0,0,0,1308.66666666667,,1308.66666666667,,,1308.66666666667,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,1389.0,,1389.0,,,1389.0,1,0,0,0,1
11c98121-b090-86f2-e35e-095856ee3c17,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-03-29,14,0,0,11,11,3,0,0,0,0,0,0,44.57142857143,4.0,56.27272727273,,,56.27272727273,11,0,0,0,11
22c60af1-7353-6a92-4e50-18d2e056c738,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,36.0,36.0,,,,,0,0,0,0,0
046d84d7-e990-f703-1ceb-9a11f30c3748,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,,,,,0,0,0,0,0
cf990179-095f-576b-1d8d-e7811941904c,2026-03-29,1,0,0,1,1,0,0,0,0,0,0,0,424.0,,424.0,,,424.0,0,0,0,0,0
0549e30b-2342-f996-5b50-07c8baec82d3,2026-03-29,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
d183e97a-3463-5739-c4c8-192b31179f95,2026-03-29,1,1,0,0,1,0,0,0,0,0,0,0,39.0,,39.0,39.0,,,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-03-29,20,0,0,3,3,17,0,0,0,0,0,0,203.5,0.0,1374.66666666667,,,1374.66666666667,2,0,0,0,2
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-03-29,2,0,0,2,2,0,0,0,0,0,0,0,58.0,,58.0,,,58.0,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-03-29,13,9,0,0,9,4,0,0,0,0,0,0,87.38461538462,96.0,84.0,84.0,,,0,0,0,0,0
a0d9cb37-7dc6-0aa6-6daa-8b4bdd15798e,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,230.0,,230.0,,,230.0,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-04-05,8,0,0,2,2,6,0,0,0,0,0,0,144.625,0.0,583.0,,,583.0,2,0,0,0,2
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-04-05,30,2,1,19,22,8,0,0,0,0,0,0,329.0,360.625,317.59090909091,1311.0,20.0,229.1052631579,15,0,0,0,15
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,39.0,,39.0,,,39.0,1,0,0,0,1
215e54c9-cc06-6648-211a-ca2bca743629,2026-04-05,2,0,0,1,1,1,0,0,0,0,0,0,596.0,1024.0,169.0,,,169.0,0,0,0,0,0
43323443-ae06-e4af-9452-d10113768b8c,2026-04-05,1,1,0,0,1,0,0,0,0,0,0,0,18.0,,18.0,18.0,,,0,0,0,0,0
79824940-e4a8-1854-e9e5-5cb25de6b79c,2026-04-05,59,0,0,5,5,54,0,0,0,0,0,0,12.0,0.0,191.0,,,191.0,0,0,0,0,0
22c60af1-7353-6a92-4e50-18d2e056c738,2026-04-05,1,1,0,0,1,0,0,0,0,0,0,0,3.0,,3.0,3.0,,,0,0,0,0,0
0549e30b-2342-f996-5b50-07c8baec82d3,2026-04-05,1,0,0,0,0,1,0,0,0,0,0,0,439.0,439.0,,,,,0,0,0,0,0
69908474-6ea0-cc64-1b35-c678b222244c,2026-04-05,5,0,0,4,4,1,0,0,0,0,0,0,811.2,4.0,1013.5,,,1013.5,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-04-05,11,0,1,9,10,1,0,0,0,0,0,0,79.90909090909,2.0,87.8,,212.0,74.11111111111,10,0,0,1,9
11c98121-b090-86f2-e35e-095856ee3c17,2026-04-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-04-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
b7bdbd90-2944-3789-b262-645c86df4d6a,2026-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-04-05,2,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-04-05,3,2,0,0,2,1,0,0,0,0,0,0,85.66666666667,3.0,127.0,127.0,,,0,0,0,0,0
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-04-05,23,4,3,16,23,0,4,0,0,0,0,4,970.95652173913,,970.95652173913,208.0,2682.33333333333,841.125,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-04-05,14,0,1,11,12,2,0,0,0,0,0,0,290.07142857143,4.5,337.91666666667,,13.0,367.72727272727,7,0,0,0,7
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-04-05,2,0,0,2,2,0,0,0,0,0,0,0,9.0,,9.0,,,9.0,2,0,0,0,2
